date,site_code_depth,site_code,depth,tal_pe_rfu,chlorophyll_rfu,cond_m_us_cm,spcond_m_us_cm,tds_mg_l,sal_psu,do_mg_l,ph,temp_c,turbidity_fnu,cond_us_cm,spcond_us_cm
2025-02-04,GOE1,GOE,1,-0.23,-0.09,NA,NA,36593,37.37,6.42,7.97,26.629,1.25,58048.8,56297.6
2025-02-04,RRS3,RRS,3,-0.18,-0.12,NA,NA,36596,37.37,6.4,8.06,26.683,0.98,58111.2,56301
2025-02-04,RRS1,RRS,1,-0.21,-0.12,NA,NA,36595,37.37,6.44,8.07,26.679,0.92,58105.9,56300
2025-02-04,RBA1,RBA,1,-0.27,-0.11,NA,NA,36590,37.36,6.69,8,26.721,1,58141.8,56291.5
2025-02-04,ML3,ML,3,-0.16,-0.11,NA,NA,36596,37.37,6.52,8.06,26.725,0.76,58157.9,56302.1
2025-02-04,ML1,ML,1,-0.16,-0.12,NA,NA,36598,37.37,6.54,8.07,26.774,0.73,58212.1,56305.1
2025-02-04,GIA1,GIA,1,-0.26,-0.11,NA,NA,36596,37.37,6.42,8,26.673,0.76,58100.7,56301.3
2025-02-04,GIA3,GIA,3,-0.27,-0.11,NA,NA,36592,37.37,6.42,7.99,26.654,0.82,58074.1,56295.7
2025-02-04,LBI3,LBI,3,-0.25,-0.09,NA,NA,36628,37.41,6.06,8.04,26.562,0.66,58031.9,56351
2025-02-04,LBI1,LBI,1,0.15,-0.08,NA,NA,36625,37.41,6.24,8.05,26.574,0.63,58041,56346.9
2025-02-04,NBA1,NBA,1,-0.24,-0.13,NA,NA,36592,37.37,6.53,8.01,26.631,1.13,58049.2,56296.1
2025-02-04,NBA3,NBA,3,-0.2,-0.13,NA,NA,36595,37.37,6.49,7.99,26.618,0.9,58036.9,56300.3
2025-02-04,EC1,EC,1,1.05,-0.01,NA,NA,36646,37.44,6.32,8.03,26.25,0.93,57724.2,56377.7
2025-02-04,NBRM1,NBRM,1,0.32,-0.02,NA,NA,36648,37.44,6.37,7.96,26.372,5.37,57859.7,56381.8
2025-02-04,NBRB1,NBRB,1,0.52,-0.03,NA,NA,36609,37.39,6.43,8.01,26.44,0.86,57870.8,56321.2
2025-02-04,MRYC1,MRYC,1,-0.13,-0.12,NA,NA,36571,37.35,6.42,7.89,26.518,0.72,57894.2,56262.6
2025-01-20,CN3,CN,3,-0.21,-0.05,NA,NA,36385,37.1,6.99,7.99,27.689,NA,58852.9,55977.4
2025-01-20,CN1,CN,1,-0.24,-0.05,NA,NA,36384,37.1,6.95,7.98,27.677,0.14,58837.5,55975.1
2025-01-20,CRS3,CRS,3,-0.22,-0.09,NA,NA,36386,37.1,6.6,7.85,27.584,-0.05,58741.1,55978.5
2025-01-20,CRS1,CRS,1,-0.29,-0.08,NA,NA,36386,37.1,6.61,7.83,27.58,-0.08,58736.9,55978.9
2025-01-08,GLDB,GLDB,1,1.36,1.02,NA,NA,36612,37.31,6.79,7.87,29.146,5.58,60780.6,56326.6
2025-01-08,LDB1,LDB,1,-0.2,-0.1,NA,NA,36370,37.08,6.56,7.95,27.582,0.3,58713.1,55954
2025-01-08,LDB3,LDB,3,-0.26,-0.09,NA,NA,36369,37.08,6.56,7.94,27.558,0.35,58685.5,55951.9
2025-01-08,BDB3,BDB,3,-0.23,-0.1,NA,NA,36360,37.08,6.43,7.99,27.462,0.29,58568.3,55938
2025-01-08,BDB1,BDB,1,-0.05,-0.08,NA,NA,36438,37.17,6.61,8,27.379,0.33,58594.4,56059.2
2025-01-08,YRS1,YRS,1,-0.15,-0.07,NA,NA,36357,37.08,6.6,7.95,27.398,0.48,58496,55934.1
2025-01-08,YIN3,YIN,3,-0.15,-0.1,NA,NA,36355,37.07,6.58,8.01,27.384,0.6,58477.9,55931
2025-01-08,YIN1,YIN,1,-0.12,0.04,NA,NA,36304,37.01,6.64,8.01,27.48,0.41,58498,55852
2025-01-08,FHB1,FHB,1,-0.29,-0.11,NA,NA,36362,37.08,6.8,7.94,27.474,0.98,58584.2,55941.2
2025-01-08,FHB3,FHB,3,-0.24,-0.09,NA,NA,36361,37.08,6.75,7.92,27.491,1.16,58600.7,55939.7
2025-01-08,EBB3,EBB,3,-0.28,-0.07,NA,NA,36364,37.08,6.67,7.98,27.327,0.5,58430.9,55944.6
2025-01-08,EBB1,EBB,1,-0.05,-0.08,NA,NA,36367,37.09,6.75,8,27.435,0.43,58552.1,55949.7
2025-01-08,EBBW1,EBBW,1,-0.28,-0.09,NA,NA,36373,37.09,6.91,7.93,27.337,0.61,58456,55958.2
2025-01-08,EBBW3,EBBW,3,-0.31,-0.09,NA,NA,36352,37.07,7.14,7.92,27.408,0.67,58499.7,55926.2
2025-01-08,COV,COV,1,0.16,-0.09,NA,NA,36762,37.55,6.84,8,26.991,0.53,58694.3,56556.7
2025-01-08,MRCH1,MRCH,1,-0.3,-0.1,NA,NA,36398,37.12,6.6,7.89,27.588,0.53,58765.4,55997.3
2025-01-08,DB1,DB,1,-0.03,-0.12,NA,NA,36292,37,6.91,8,27.488,3.71,58486.6,55833.7
2025-01-08,1YIC,YIC,1,-0.17,-0.1,NA,NA,36361,37.08,6.36,7.94,27.323,0.49,58421.7,55940
2025-01-08,3YIC,YIC,3,-0.16,-0.11,NA,NA,36358,37.08,6.38,7.93,27.312,0.55,58405.6,55935.9
2025-01-08,YIE3,YIE,3,-0.2,-0.06,NA,NA,36337,37.05,6.08,7.99,27.483,0.05,58554,55902.8
2025-01-08,YIE1,YIE,1,-0.09,-0.1,NA,NA,36318,37.03,6.28,7.99,27.466,0.04,58505.8,55874.5
2025-01-08,GIE1,GIE,1,-0.31,-0.11,NA,NA,36318,37.03,6.15,7.94,27.565,0.04,58611.2,55874.3
2025-01-08,GIE3,GIE,3,-0.32,-0.1,NA,NA,36315,37.02,6.29,7.93,27.542,0.02,58581.9,55868.9
2025-01-08,3GIC,GIC,3,-0.27,-0.1,NA,NA,36352,37.07,6.62,7.98,27.308,0.21,58392.4,55926.5
2025-01-08,1GIC,GIC,1,0.16,0.25,NA,NA,36467,37.21,6.53,7.99,27.152,0.24,58409.5,56103.8
2025-01-08,TPBN1,TPBN,1,-0.26,-0.1,NA,NA,36351,37.07,6.27,7.93,27.391,0.35,58478.5,55924.7
2025-01-08,TPBN3,TPBN,3,-0.21,-0.06,NA,NA,36351,37.07,6.32,7.91,27.385,0.41,58472.9,55924.9
2025-01-08,GOE1,GOE,1,-0.21,-0.06,NA,NA,36365,37.09,5.61,7.93,27.292,0.71,58394.5,55945.5
2025-01-08,RRS1,RRS,1,-0.08,-0.14,NA,NA,36363,37.08,6.41,7.94,27.3,0.7,58400.6,55943
2025-01-08,RRS3,RRS,3,-0.11,-0.11,NA,NA,36364,37.08,6.43,7.93,27.304,0.74,58405.9,55944.3
2025-01-08,RBA1,RBA,1,0.08,-0.08,NA,NA,36369,37.09,6.36,7.98,27.282,1.05,58391.3,55952.7
2025-01-08,ML1,ML,1,-0.15,-0.1,NA,NA,36373,37.1,6.49,7.94,27.327,0.82,58445.3,55957.9
2025-01-08,ML3,ML,3,-0.17,-0.13,NA,NA,36370,37.09,6.49,7.93,27.311,0.82,58424.7,55954.6
2025-01-08,GIA3,GIA,3,-0.18,-0.1,NA,NA,36352,37.07,5.96,7.96,27.226,0.65,58304,55925.5
2025-01-08,GIA1,GIA,1,-0.18,-0.1,NA,NA,36347,37.07,6.12,7.97,27.256,0.63,58328.7,55918.9
2025-01-08,LBI3,LBI,3,-0.26,-0.1,NA,NA,36340,37.06,5.73,7.92,27.294,0.41,58357.1,55907.4
2025-01-08,LBI1,LBI,1,-0.26,-0.07,NA,NA,36340,37.06,5.79,7.9,27.327,0.53,58391.7,55907.2
2025-01-08,NBA3,NBA,3,-0.13,-0.11,NA,NA,36365,37.09,6.31,7.97,27.287,0.74,58390.3,55946.2
2025-01-08,NBA1,NBA,1,0,-0.09,NA,NA,36361,37.08,6.36,7.97,27.298,0.74,58395.6,55940.5
2025-01-08,EC1,EC,1,-0.16,-0.1,NA,NA,36436,37.17,6.12,7.87,27.131,1.09,58337.2,56055.8
2025-01-08,NBRM1,NBRM,1,0.28,-0.1,NA,NA,36403,37.14,6.23,7.94,27.131,1.42,58284.1,56005
2025-01-08,NBRB1,NBRB,1,-0.03,-0.1,NA,NA,36402,37.14,6.15,7.87,27.105,0.93,58254.5,56003.3
2025-01-08,MRYC1,MRYC,1,-0.18,-0.1,NA,NA,36372,37.1,6.51,7.69,27.228,0.81,58338.1,55957.1
2024-12-04,LDB1,LDB,1,-0.21,-0.08,NA,NA,35405,35.94,6.64,7.88,28.729,0.7,58349.5,54469.8
2024-12-04,LDB3,LDB,3,-0.19,-0.04,NA,NA,35402,35.94,6.62,7.87,28.714,0.95,58328.6,54465.1
2024-12-04,BDB3,BDB,3,0.25,0.01,NA,NA,35507,36.06,6.36,7.85,28.515,0.76,58292.2,54626.9
2024-12-04,YRS1,YRS,1,-0.16,-0.08,NA,NA,35412,35.95,6.07,7.85,28.568,1.28,58193.1,54480
2024-12-04,YIN3,YIN,3,-0.18,-0.05,NA,NA,35422,35.96,5.97,7.89,28.6,0.93,58241.8,54494.9
2024-12-04,YIN1,YIN,1,-0.14,-0.05,NA,NA,35416,35.95,6.21,7.88,28.624,0.61,58261.7,54485.8
2024-12-04,FHB1,FHB,1,-0.23,-0.04,NA,NA,35505,36.05,6.47,7.88,28.843,0.56,58632.2,54623.3
2024-12-04,FHB3,FHB,3,-0.35,-0.01,NA,NA,35493,36.04,6.58,7.87,28.81,0.81,58577.9,54604.6
2024-12-04,EBB3,EBB,3,-0.21,-0.03,NA,NA,35548,36.09,7.13,7.96,29.038,0.85,58906.1,54688.7
2024-12-04,EBB1,EBB,1,-0.15,-0.01,NA,NA,35543,36.09,7.1,7.94,29.047,0.89,58907.4,54680.9
2024-12-04,EBBW1,EBBW,1,-0.19,-0.06,NA,NA,35532,36.08,7.2,7.94,28.991,1.36,58831.3,54664.3
2024-12-04,EBBW3,EBBW,3,-0.23,-0.06,NA,NA,35523,36.06,7.28,7.92,28.993,1.86,58819.9,54650.2
2024-12-04,COV,COV,1,-0.06,0.03,NA,NA,35596,36.15,6.89,7.95,29.125,0.9,59077.6,54763.4
2024-12-04,MRCH1,MRCH,1,-0.13,0,NA,NA,35551,36.09,6.82,7.9,29.25,0.51,59133.9,54694.1
2024-12-04,DB1,DB,1,0.06,0.02,NA,NA,35444,35.98,7.01,7.9,28.717,3.02,58400.1,54529.3
2024-12-04,1YIC,YIC,1,-0.21,0,NA,NA,35519,36.06,6.05,7.9,28.969,0.19,58787.5,54644.9
2024-12-04,3YIC,YIC,3,-0.26,0,NA,NA,35519,36.06,6.13,7.88,28.95,0.14,58767.5,54644.8
2024-12-04,YIE3,YIE,3,-0.18,0.03,NA,NA,35528,36.07,6.37,7.94,29.148,-0.08,58989,54658.8
2024-12-04,YIE1,YIE,1,-0.11,0.01,NA,NA,35566,36.11,6.48,7.92,29.062,-0.11,58962.1,54717.1
2024-12-04,GIE1,GIE,1,-0.22,0.03,NA,NA,35522,36.06,6.22,7.92,29.077,0.6,58904,54648.8
2024-12-04,GIE3,GIE,3,-0.18,-0.01,NA,NA,35520,36.06,6.28,7.89,29.06,0.01,58884.5,54646.7
2024-12-04,3GIC,GIC,3,-0.2,-0.01,NA,NA,35480,36.02,6.71,7.91,28.871,0.53,58620.5,54585.1
2024-12-04,1GIC,GIC,1,-0.05,0,NA,NA,35563,36.12,6.7,7.89,28.732,0.45,58609.5,54712.2
2024-12-04,TPBN1,TPBN,1,-0.18,-0.04,NA,NA,35468,36.01,6.24,7.88,28.863,0.43,58591.5,54565.6
2024-12-04,TPBN3,TPBN,3,-0.17,-0.04,NA,NA,35459,36,6.29,7.86,28.826,0.45,58539.3,54551.7
2024-12-04,GOE1,GOE,1,-0.11,-0.03,NA,NA,35389,35.93,6.31,7.84,28.456,0.76,58039.3,54445.1
2024-12-04,RRS1,RRS,1,-0.26,-0.03,NA,NA,35476,36.02,6.25,7.9,28.89,0.42,58633,54578.7
2024-12-04,RRS3,RRS,3,-0.18,-0.03,NA,NA,35456,35.99,6.28,7.86,28.871,0.45,58580.7,54547.8
2024-12-04,RBA1,RBA,1,-0.05,-0.06,NA,NA,35398,35.93,6.46,7.9,28.763,0.77,58372.2,54458.6
2024-12-04,ML1,ML,1,-0.1,-0.05,NA,NA,35339,35.87,6.34,7.88,28.575,0.35,58080.3,54368.3
2024-12-04,ML3,ML,3,-0.11,-0.07,NA,NA,35328,35.86,6.34,7.86,28.536,0.26,58022,54351.5
2024-12-04,GIA1,GIA,1,-0.24,-0.05,NA,NA,35438,35.98,6.02,7.91,28.79,0.42,58467.4,54520.2
2024-12-04,GIA3,GIA,3,-0.14,-0.04,NA,NA,35421,35.96,6.12,7.88,28.686,0.35,58330.5,54493.7
2024-12-04,LBI1,LBI,1,-0.2,-0.07,NA,NA,35381,35.92,6.5,7.89,28.566,0.5,58140.1,54433.1
2024-12-04,LBI3,LBI,3,-0.22,-0.08,NA,NA,35373,35.91,6.55,7.86,28.489,0.43,58045.7,54419.4
2024-12-04,NBA3,NBA,3,-0.1,-0.11,NA,NA,35286,35.81,6.39,7.91,28.362,0.34,57772.2,54286.3
2024-12-04,NBA1,NBA,1,0.19,-0.12,NA,NA,35281,35.81,6.49,7.87,28.404,0.38,57808.4,54278.8
2024-12-04,EC1,EC,1,-0.16,-0.08,NA,NA,35318,35.86,6.02,7.76,28.111,0.21,57563.2,54334.9
2024-12-04,NBRM1,NBRM,1,0.11,-0.11,NA,NA,35220,35.75,6.25,7.85,28.046,2.51,57336.5,54184.4
2024-12-04,NBRB1,NBRB,1,-0.08,-0.08,NA,NA,35276,35.81,6.57,7.84,28.282,0.11,57673.2,54270.6
2024-12-04,MRYC1,MRYC,1,-0.08,-0.12,NA,NA,35272,35.8,6.37,7.86,28.268,-0.12,57651.4,54264.2
2024-12-04,GLDB,GLDB,1,0.15,-0.08,NA,NA,35267,35.79,6.78,7.85,28.394,1.83,57775.5,54257.3
2024-12-04,BDB1,BDB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA
2024-12-03,CRS1,CRS,1,-0.18,-0.06,NA,NA,35357,35.87,6.49,7.88,29.195,-0.18,58753.6,54395.6
2024-12-03,CRS3,CRS,3,-0.18,-0.08,NA,NA,35359,35.87,6.49,7.85,29.186,-0.29,58747.2,54398
2024-12-03,CN3,CN,3,-0.12,-0.09,NA,NA,35348,35.86,6.5,7.96,29.131,-0.24,58673,54381.7
2024-12-03,CN1,CN,1,-0.13,-0.07,NA,NA,35348,35.86,6.53,7.94,29.132,-0.22,58673.3,54381.1
2024-11-04,GEB,GEB,1,0.6,0.69,NA,NA,35103,35.48,6.86,7.78,31.906,6.62,61128.5,54004.8
2024-11-04,LDB3,LDB,3,-0.18,-0.05,NA,NA,34982,35.42,6.24,7.86,29.795,0.64,58747.7,53818.9
2024-11-04,LDB1,LDB,1,-0.16,-0.08,NA,NA,34980,35.42,6.27,7.86,29.815,0.65,58764.6,53815.5
2024-11-04,BDB1,BDB,1,-0.13,-0.11,NA,NA,34976,35.41,5.79,7.8,29.804,0.83,58746.2,53808.5
2024-11-04,BDB3,BDB,3,-0.15,-0.05,NA,NA,34969,35.41,5.84,7.8,29.742,0.88,58670,53797.8
2024-11-04,YRS1,YRS,1,0.12,-0.06,NA,NA,34968,35.41,6.21,7.88,29.638,1.1,58562.9,53797.5
2024-11-04,YIN1,YIN,1,-0.15,-0.03,NA,NA,34979,35.42,6.35,7.85,29.781,0.87,58727.7,53813.4
2024-11-04,YIN3,YIN,3,-0.2,-0.1,NA,NA,34969,35.41,6.24,7.84,29.695,0.96,58622.1,53797.7
2024-11-04,FHB3,FHB,3,-0.21,-0.09,NA,NA,34955,35.39,5.88,7.81,29.733,2.06,58637.3,53776.2
2024-11-04,FHB1,FHB,1,-0.24,-0.05,NA,NA,34952,35.39,5.92,7.8,29.75,2.47,58649.9,53771.6
2024-11-04,EBB3,EBB,3,-0.17,-0.06,NA,NA,34931,35.36,7.24,7.89,29.925,0.91,58794.7,53739.8
2024-11-04,EBB1,EBB,1,-0.17,-0.01,NA,NA,34933,35.36,7.22,7.9,29.988,0.71,58864.3,53743.7
2024-11-04,EBBW3,EBBW,3,-0.19,-0.03,NA,NA,34928,35.35,6.85,7.91,29.885,0.76,58749.8,53735.9
2024-11-04,EBBW1,EBBW,1,-0.12,-0.02,NA,NA,34934,35.36,6.99,7.93,29.975,0.66,58849.9,53743.9
2024-11-04,COV,COV,1,-0.17,0.01,NA,NA,34935,35.35,6.53,7.89,30.161,0.74,59044.4,53746
2024-11-04,MRCH1,MRCH,1,-0.19,-0.03,NA,NA,34958,35.37,6.35,7.87,30.491,0.77,59421.9,53782.2
2024-11-04,DB1,DB,1,0.06,-0.08,NA,NA,34943,35.37,6.87,7.77,29.879,1.76,58768.4,53758.9
2024-11-04,YIE3,YIE,3,-0.15,-0.04,NA,NA,34982,35.42,5.92,7.85,29.652,0.41,58601.1,53818.7
2024-11-04,YIE1,YIE,1,-0.16,-0.09,NA,NA,34980,35.42,5.9,7.82,29.696,0.46,58642.3,53815.3
2024-11-04,GIE1,GIE,1,-0.11,-0.07,NA,NA,34939,35.37,5.63,7.83,29.792,0.18,58672.3,53752.3
2024-11-04,GIE3,GIE,3,-0.16,-0.07,NA,NA,34937,35.37,5.72,7.81,29.773,0.18,58649.3,53749.5
2024-11-04,1GIC,GIC,1,-0.17,-0.07,NA,NA,34955,35.39,5.68,7.82,29.662,0.36,58565.4,53777.3
2024-11-04,3GIC,GIC,3,-0.17,-0.07,NA,NA,34954,35.39,5.74,7.81,29.633,0.37,58533.7,53774.8
2024-11-04,TPBN1,TPBN,1,-0.16,-0.06,NA,NA,34975,35.42,6.31,7.78,29.585,0.48,58518.9,53807
2024-11-04,TPBN3,TPBN,3,-0.16,-0.06,NA,NA,34973,35.42,6.27,7.77,29.548,0.51,58479.3,53805
2024-11-04,GOE1,GOE,1,-0.16,-0.04,NA,NA,34984,35.43,5.76,7.71,29.605,1.68,58556,53822.2
2024-11-04,RRS1,RRS,1,-0.08,-0.11,NA,NA,34989,35.44,6.08,7.81,29.5,0.93,58455.7,53829.7
2024-11-04,RRS3,RRS,3,-0.03,-0.09,NA,NA,34986,35.43,6.15,7.8,29.481,0.94,58431.7,53825.2
2024-11-04,RBA1,RBA,1,-0.14,-0.1,NA,NA,34995,35.44,6.38,7.8,29.609,0.8,58578.1,53838.6
2024-11-04,ML1,ML,1,-0.07,-0.08,NA,NA,34998,35.44,6.5,7.84,29.632,0.72,58606.3,53843.3
2024-11-04,ML3,ML,3,-0.01,-0.08,NA,NA,34998,35.44,6.43,7.81,29.602,0.73,58575.2,53842.7
2024-11-04,GIA3,GIA,3,-0.21,-0.04,NA,NA,34979,35.43,5.57,7.76,29.468,1.07,58407.2,53814.1
2024-11-04,GIA1,GIA,1,0.26,-0.06,NA,NA,34988,35.44,5.79,7.72,29.509,0.85,58463.8,53827.7
2024-11-04,LBI1,LBI,1,-0.16,-0.07,NA,NA,34953,35.4,5.13,7.71,29.538,1.87,58435.8,53774.4
2024-11-04,LBI3,LBI,3,-0.11,-0.06,NA,NA,34939,35.38,5.13,7.7,29.485,0.78,58358,53753
2024-11-04,NBA3,NBA,3,-0.11,-0.09,NA,NA,34993,35.44,6.1,7.81,29.596,0.64,58560.7,53834.9
2024-11-04,NBA1,NBA,1,-0.13,-0.09,NA,NA,34987,35.43,5.98,7.77,29.635,0.63,58590.9,53825.7
2024-11-04,EC1,EC,1,-0.02,-0.08,NA,NA,35023,35.47,5.9,7.73,29.577,0.43,58592.5,53881.9
2024-11-04,NBRM1,NBRM,1,0.07,-0.05,NA,NA,35055,35.5,5.66,7.75,29.912,2.84,58990.2,53930.4
2024-11-04,NBRB1,NBRB,1,0.11,-0.06,NA,NA,35038,35.48,5.7,7.73,29.773,NA,58818.6,53904.2
2024-11-04,MRYC1,MRYC,1,-0.09,-0.11,NA,NA,34984,35.43,6.4,7.73,29.626,0.22,58577.4,53821.7
2024-10-15,COV,COV,1,1.48,2.73,NA,NA,35164,35.55,6.53,7.99,31.984,637.12,61314.5,54098.1
2024-10-15,MRCH1,MRCH,1,26.56,41.04,NA,NA,35201,35.59,9.24,8.18,31.917,4.07,61310.4,54155.6
2024-10-15,GLDB,GLDB,1,1.7,0.33,NA,NA,945,0.72,8.05,7.88,32.373,6.42,1659.4,1454.5
2024-10-15,LDB3,LDB,3,-0.16,-0.04,NA,NA,35026,35.44,6.41,7.99,30.616,0.47,59665.5,53885.5
2024-10-15,LDB1,LDB,1,-0.17,-0.05,NA,NA,35021,35.43,6.39,8,30.629,0.3,59671.6,53879.1
2024-10-15,BDB1,BDB,1,-0.14,-0.1,NA,NA,35016,35.43,5.97,7.96,30.577,0.16,59609.1,53870.5
2024-10-15,BDB3,BDB,3,-0.09,-0.07,NA,NA,35008,35.42,6.02,7.95,30.558,0.12,59576.7,53858.8
2024-10-15,YRS1,YRS,1,0.02,-0.03,NA,NA,35108,35.54,6.37,8.01,30.365,0.26,59536.7,54012.9
2024-10-15,YIN1,YIN,1,-0.17,-0.07,NA,NA,34992,35.41,5.89,7.97,30.502,0.25,59489.2,53833.3
2024-10-15,YIN3,YIN,3,-0.18,-0.08,NA,NA,34992,35.41,5.91,7.95,30.405,0.21,59391.5,53833.9
2024-10-15,FHB3,FHB,3,-0.17,-0.03,NA,NA,35020,35.43,6.32,7.99,30.578,0.55,59616.6,53877
2024-10-15,FHB1,FHB,1,-0.06,-0.05,NA,NA,35185,35.64,6.3,8,30.051,0.62,59352.8,54130.7
2024-10-15,EBB1,EBB,1,-0.21,-0.09,NA,NA,35072,35.5,6.12,7.94,30.449,0.29,59572.2,53956.6
2024-10-15,EBB3,EBB,3,-0.23,-0.05,NA,NA,35077,35.51,6.12,7.93,30.408,0.27,59539,53964.5
2024-10-15,DB1,DB,1,0.1,-0.02,NA,NA,35081,35.51,6.84,8.02,30.492,1.22,59632.1,53971
2024-10-15,1YIC,YIC,1,-0.15,-0.07,NA,NA,34998,35.41,5.84,7.96,30.428,0.2,59424.7,53842.9
2024-10-15,3YIC,YIC,3,-0.14,-0.06,NA,NA,34995,35.41,5.89,7.96,30.392,0.21,59382,53837.9
2024-10-15,YIE3,YIE,3,-0.23,0.01,NA,NA,35076,35.51,5.68,7.99,30.384,0.45,59513,53963.6
2024-10-15,YIE1,YIE,1,0.18,0.05,NA,NA,35081,35.51,5.8,7.99,30.397,0.13,59533.9,53970.3
2024-10-15,GIE1,GIE,1,-0.2,-0.01,NA,NA,35168,35.61,6.1,8,30.491,0.01,59779.3,54105.3
2024-10-15,GIE3,GIE,3,-0.17,-0.02,NA,NA,35170,35.61,6.13,8,30.477,-0.03,59768.5,54108.2
2024-10-15,3GIC,GIC,3,-0.12,0,NA,NA,35033,35.46,6.25,8,30.305,0.05,59357.5,53896.8
2024-10-15,1GIC,GIC,1,0.26,0.13,NA,NA,35264,35.74,6.31,8.01,29.933,0.03,59359.6,54252.6
2024-10-15,TPBN1,TPBN,1,-0.22,-0.01,NA,NA,35020,35.44,5.69,7.96,30.326,0.07,59356.9,53876.4
2024-10-15,TPBN3,TPBN,3,-0.2,-0.03,NA,NA,35014,35.44,5.79,7.98,30.293,0.04,59314.5,53868.2
2024-10-15,GOE1,GOE,1,-0.08,0.01,NA,NA,35004,35.43,5.98,7.98,30.326,0.54,59329.9,53852.1
2024-10-15,RRS1,RRS,1,-0.12,-0.06,NA,NA,34999,35.41,6.05,7.96,30.476,0.65,59475.8,53844.8
2024-10-15,RRS3,RRS,3,-0.07,-0.07,NA,NA,34989,35.41,5.93,7.96,30.391,0.39,59373.1,53829.9
2024-10-15,RBA1,RBA,1,0.57,0.19,NA,NA,34963,35.37,6.43,8,30.612,0.57,59554.4,53788.7
2024-10-15,ML1,ML,1,-0.15,-0.02,NA,NA,35004,35.42,5.99,7.95,30.536,0.39,59546.5,53853.1
2024-10-15,ML3,ML,3,0.18,-0.04,NA,NA,35044,35.47,6.23,7.95,30.449,0.41,59524,53913.4
2024-10-15,GIA3,GIA,3,-0.15,-0.06,NA,NA,34986,35.41,5.68,7.97,30.144,0.19,59114.6,53824.7
2024-10-15,GIA1,GIA,1,1.44,-0.06,NA,NA,35049,35.48,6.03,7.98,30.146,0.21,59211.7,53921.7
2024-10-15,LBI1,LBI,1,-0.2,-0.04,NA,NA,35003,35.43,5.72,7.94,30.271,0.35,59271.7,53850.6
2024-10-15,LBI3,LBI,3,-0.2,-0.04,NA,NA,35011,35.44,5.78,7.93,30.227,0.26,59240.6,53862.9
2024-10-15,NBA1,NBA,1,-0.08,-0.06,NA,NA,35016,35.43,6,7.96,30.732,2.89,59769,53871.4
2024-10-15,NBA3,NBA,3,-0.09,-0.08,NA,NA,35017,35.43,6.04,7.96,30.737,0.33,59775.1,53871.7
2024-10-15,EC1,EC,1,-0.11,-0.1,NA,NA,35089,35.51,5.84,7.88,30.609,0.37,59766.5,53983.1
2024-10-15,NBRM1,NBRM,1,0.08,-0.08,NA,NA,35104,35.53,5.99,7.92,30.719,2.42,59894,54006
2024-10-15,NBRB1,NBRB,1,-0.03,-0.1,NA,NA,35039,35.45,6.11,7.9,30.794,0.13,59873,53906.9
2024-10-15,MRYC1,MRYC,1,-0.04,-0.1,NA,NA,35027,35.43,6.1,7.83,30.826,0.08,59883.5,53887.1
2024-09-16,BDB3,BDB,3,-0.16,0.01,NA,NA,35857,36.39,5.96,7.98,30.745,0.16,61218.7,55164.5
2024-09-16,BDB1,BDB,1,1.19,0.01,NA,NA,35855,36.38,6.09,7.98,30.814,0.52,61285.8,55160.8
2024-09-16,YRS1,YRS,1,0.34,-0.06,NA,NA,35794,36.32,6.5,8.06,30.502,0.43,60854.9,55068.1
2024-09-16,YIN3,YIN,3,-0.1,-0.05,NA,NA,35818,36.35,6.26,8.03,30.473,0.16,60866.2,55105.3
2024-09-16,YIN1,YIN,1,-0.08,0.01,NA,NA,35817,36.35,6.31,8.04,30.501,0.17,60891.5,55102.3
2024-09-16,FHB1,FHB,1,-0.16,-0.02,NA,NA,35862,36.4,6.14,7.99,30.639,0.55,61114.8,55172.6
2024-09-16,FHB3,FHB,3,-0.05,-0.06,NA,NA,35855,36.39,6.14,7.99,30.573,0.32,61032.7,55161.5
2024-09-16,EBB3,EBB,3,-0.16,-0.03,NA,NA,35860,36.39,6.72,8,30.722,0.29,61199.6,55169.9
2024-09-16,EBB1,EBB,1,0.31,-0.07,NA,NA,35844,36.37,6.62,8.02,30.777,0.36,61228.8,55143.9
2024-09-16,EBBW1,EBBW,1,-0.13,-0.09,NA,NA,35872,36.4,7.02,8.01,30.822,0.38,61321.7,55187.1
